[WF] ALGO=gwo WINDOW=Y2 RUN=17 at Thu Jun  4 01:02:36 AM +03 2026
[2026-06-04 01:02:39] [WF] [INFO] Tek kosu: gwo/Y2/run_017, seed=42017
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [7344:16104] (8760 saat)
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y2/run_017/gwo_running.db
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Seed: 42017
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 01:03:10] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42017 | Pop: 40 | MaxIter: 50
[2026-06-04 01:03:10] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:03:10] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 01:03:10] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42017 | Mode: joint
[2026-06-04 01:03:10] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 01:03:10] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 01:03:19] [INFO]  i:T-0 | ind 0 (I) | wavelet=db6 | level=3 | mode=zero | look_back=64 | hidden=102 | layers=4 | dropout=0.163 | lr=0.00754 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 13:22:12] [INFO]  i:T-28 | ind 39 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=46 | hidden=149 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:38] [OPT.GWO] [INFO]   >>> YENİ GLOBAL BEST: 0.053421
[2026-06-04 13:35:38] [OPT.GWO] [INFO] 
[ITER 29] α=0.053421 β=0.054659 δ=0.054985 | a=0.857 | Duration: 1284.5s
[2026-06-04 13:35:38] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 13:35:38] [OPT.GWO] [INFO] GWO ITERATION 30/50
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 0 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=49 | hidden=145 | layers=4 | dropout=0.380 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 1 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=129 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 2 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=49 | hidden=122 | layers=4 | dropout=0.251 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 4 (W) | wavelet=coif4 | level=5 | mode=periodization | look_back=58 | hidden=124 | layers=4 | dropout=0.484 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 3 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=59 | hidden=114 | layers=3 | dropout=0.404 | lr=0.00011 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 5 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=57 | hidden=109 | layers=3 | dropout=0.471 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 6 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=125 | layers=4 | dropout=0.424 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 7 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=175 | layers=4 | dropout=0.403 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 9 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=54 | hidden=121 | layers=4 | dropout=0.500 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 8 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=59 | hidden=142 | layers=4 | dropout=0.494 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 10 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=61 | hidden=96 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 11 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=66 | hidden=117 | layers=4 | dropout=0.374 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 12 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=62 | hidden=154 | layers=4 | dropout=0.415 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 13 (W) | wavelet=coif3 | level=6 | mode=zero | look_back=52 | hidden=102 | layers=4 | dropout=0.494 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 14 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=96 | layers=4 | dropout=0.412 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 15 (W) | wavelet=coif5 | level=4 | mode=periodization | look_back=56 | hidden=134 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 16 (W) | wavelet=sym8 | level=5 | mode=zero | look_back=51 | hidden=113 | layers=3 | dropout=0.421 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 17 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=52 | hidden=104 | layers=4 | dropout=0.455 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 18 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=44 | hidden=121 | layers=4 | dropout=0.289 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 19 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=64 | hidden=126 | layers=4 | dropout=0.421 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 20 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=53 | hidden=116 | layers=4 | dropout=0.470 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 21 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=52 | hidden=129 | layers=4 | dropout=0.433 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 22 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=66 | hidden=111 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 23 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=45 | hidden=125 | layers=4 | dropout=0.404 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 24 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=55 | hidden=140 | layers=4 | dropout=0.496 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 26 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=59 | hidden=127 | layers=4 | dropout=0.357 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 25 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=53 | hidden=148 | layers=3 | dropout=0.433 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 27 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=133 | layers=4 | dropout=0.416 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 28 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=60 | hidden=124 | layers=3 | dropout=0.457 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 29 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=51 | hidden=142 | layers=4 | dropout=0.360 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 30 (W) | wavelet=coif3 | level=5 | mode=periodization | look_back=50 | hidden=122 | layers=4 | dropout=0.408 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 31 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=52 | hidden=145 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 32 (W) | wavelet=coif4 | level=4 | mode=zero | look_back=54 | hidden=121 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 33 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=51 | hidden=114 | layers=3 | dropout=0.419 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:35:46] [INFO]  i:T-29 | ind 34 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=47 | hidden=122 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:41:07] [INFO]  i:T-29 | ind 35 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=56 | hidden=139 | layers=4 | dropout=0.500 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:41:20] [INFO]  i:T-29 | ind 36 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=59 | hidden=132 | layers=4 | dropout=0.371 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:41:45] [INFO]  i:T-29 | ind 37 (W) | wavelet=sym7 | level=5 | mode=zero | look_back=56 | hidden=149 | layers=4 | dropout=0.464 | lr=0.00010 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:42:01] [INFO]  i:T-29 | ind 38 (W) | wavelet=coif4 | level=5 | mode=periodization | look_back=50 | hidden=148 | layers=4 | dropout=0.471 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:42:50] [INFO]  i:T-29 | ind 39 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=46 | hidden=129 | layers=4 | dropout=0.400 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:38] [OPT.GWO] [INFO] 
[ITER 30] α=0.053421 β=0.053773 δ=0.054659 | a=0.816 | Duration: 1379.8s
[2026-06-04 13:58:38] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 13:58:38] [OPT.GWO] [INFO] GWO ITERATION 31/50
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 0 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=51 | hidden=133 | layers=4 | dropout=0.498 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 1 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=115 | layers=4 | dropout=0.412 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 2 (W) | wavelet=sym8 | level=5 | mode=zero | look_back=55 | hidden=115 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 3 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=45 | hidden=123 | layers=3 | dropout=0.469 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 4 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=106 | layers=4 | dropout=0.484 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 5 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=105 | layers=4 | dropout=0.466 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 6 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=55 | hidden=118 | layers=4 | dropout=0.368 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 7 (W) | wavelet=sym8 | level=6 | mode=periodization | look_back=52 | hidden=143 | layers=4 | dropout=0.459 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 8 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=53 | hidden=129 | layers=4 | dropout=0.365 | lr=0.00011 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 9 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=66 | hidden=124 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 10 (W) | wavelet=sym6 | level=5 | mode=zero | look_back=58 | hidden=128 | layers=4 | dropout=0.487 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 11 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=48 | hidden=131 | layers=4 | dropout=0.384 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 12 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=71 | hidden=116 | layers=4 | dropout=0.285 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 13 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=56 | hidden=109 | layers=4 | dropout=0.500 | lr=0.00011 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 14 (W) | wavelet=coif5 | level=3 | mode=zero | look_back=51 | hidden=104 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 15 (W) | wavelet=sym8 | level=6 | mode=periodization | look_back=54 | hidden=110 | layers=4 | dropout=0.486 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 16 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=54 | hidden=108 | layers=4 | dropout=0.392 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 17 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=138 | layers=4 | dropout=0.477 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 18 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=51 | hidden=143 | layers=4 | dropout=0.462 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 19 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=60 | hidden=119 | layers=4 | dropout=0.488 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 20 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=56 | hidden=113 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 21 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=54 | hidden=116 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 22 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=132 | layers=4 | dropout=0.416 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 23 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=125 | layers=4 | dropout=0.407 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:43] [INFO]  i:T-30 | ind 24 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=58 | hidden=135 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 25 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=143 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 26 (W) | wavelet=sym8 | level=5 | mode=zero | look_back=51 | hidden=111 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 27 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=53 | hidden=95 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 28 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=66 | hidden=134 | layers=4 | dropout=0.446 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 29 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=51 | hidden=122 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 30 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=64 | hidden=121 | layers=3 | dropout=0.472 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 31 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=52 | hidden=123 | layers=4 | dropout=0.470 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 32 (W) | wavelet=sym7 | level=5 | mode=zero | look_back=48 | hidden=134 | layers=4 | dropout=0.378 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 33 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=52 | hidden=114 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 13:58:44] [INFO]  i:T-30 | ind 34 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=53 | hidden=93 | layers=4 | dropout=0.437 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:03:55] [INFO]  i:T-30 | ind 35 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=47 | hidden=154 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:04:05] [INFO]  i:T-30 | ind 36 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=51 | hidden=140 | layers=4 | dropout=0.436 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:04:19] [INFO]  i:T-30 | ind 37 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=95 | layers=4 | dropout=0.400 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:04:50] [INFO]  i:T-30 | ind 38 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=45 | hidden=112 | layers=4 | dropout=0.462 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:04:53] [INFO]  i:T-30 | ind 39 (W) | wavelet=coif3 | level=4 | mode=periodization | look_back=59 | hidden=121 | layers=4 | dropout=0.500 | lr=0.00011 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:51] [OPT.GWO] [INFO] 
[ITER 31] α=0.053421 β=0.053773 δ=0.054659 | a=0.776 | Duration: 1033.7s
[2026-06-04 14:15:51] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 14:15:51] [OPT.GWO] [INFO] GWO ITERATION 32/50
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 0 (W) | wavelet=sym8 | level=5 | mode=periodization | look_back=57 | hidden=121 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 1 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=111 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 2 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=110 | layers=3 | dropout=0.434 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 3 (W) | wavelet=sym8 | level=6 | mode=periodization | look_back=61 | hidden=128 | layers=4 | dropout=0.374 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 4 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=64 | hidden=136 | layers=4 | dropout=0.454 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 5 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=126 | layers=4 | dropout=0.412 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 6 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=63 | hidden=115 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 7 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=54 | hidden=90 | layers=4 | dropout=0.443 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 8 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=55 | hidden=100 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 9 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=65 | hidden=116 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 10 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=56 | hidden=122 | layers=4 | dropout=0.390 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 11 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=53 | hidden=119 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 12 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=61 | hidden=116 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 13 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=57 | hidden=103 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 14 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=52 | hidden=133 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 15 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=55 | hidden=126 | layers=4 | dropout=0.377 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 16 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=57 | hidden=122 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 17 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=48 | hidden=121 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 18 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=66 | hidden=144 | layers=4 | dropout=0.471 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 19 (W) | wavelet=sym7 | level=5 | mode=zero | look_back=54 | hidden=131 | layers=3 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 20 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=52 | hidden=115 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 21 (W) | wavelet=coif5 | level=4 | mode=zero | look_back=56 | hidden=91 | layers=4 | dropout=0.453 | lr=0.00011 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 22 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=57 | hidden=108 | layers=4 | dropout=0.361 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 23 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=52 | hidden=122 | layers=4 | dropout=0.500 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 14:15:57] [INFO]  i:T-31 | ind 24 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=59 | hidden=120 | layers=4 | dropout=0.438 | lr=0.00011 | batch=64 | ablation[dwt=True, bi=True]
