[WF] ALGO=gwo WINDOW=Y2 RUN=29 at Thu Jun  4 01:55:58 AM +03 2026
[2026-06-04 01:56:03] [WF] [INFO] Tek kosu: gwo/Y2/run_029, seed=42029
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [7344:16104] (8760 saat)
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y2/run_029/gwo_running.db
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] Seed: 42029
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 01:57:32] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42029 | Pop: 40 | MaxIter: 50
[2026-06-04 01:57:32] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:57:32] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 01:57:32] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:57:32] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42029 | Mode: joint
[2026-06-04 01:57:32] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 01:57:32] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 01:57:45] [INFO]  i:T-0 | ind 0 (I) | wavelet=sym6 | level=6 | mode=symmetric | look_back=34 | hidden=113 | layers=1 | dropout=0.108 | lr=0.00067 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 4 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=55 | hidden=184 | layers=4 | dropout=0.139 | lr=0.00199 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 5 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=54 | hidden=195 | layers=4 | dropout=0.190 | lr=0.00313 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 6 (W) | wavelet=db8 | level=5 | mode=zero | look_back=58 | hidden=195 | layers=4 | dropout=0.127 | lr=0.00308 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 7 (W) | wavelet=sym5 | level=4 | mode=periodization | look_back=53 | hidden=150 | layers=4 | dropout=0.170 | lr=0.00222 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 8 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=60 | hidden=233 | layers=4 | dropout=0.145 | lr=0.00716 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 9 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=53 | hidden=189 | layers=4 | dropout=0.143 | lr=0.00666 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 10 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=48 | hidden=170 | layers=4 | dropout=0.174 | lr=0.00483 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 11 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=51 | hidden=207 | layers=4 | dropout=0.121 | lr=0.00237 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 12 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=49 | hidden=191 | layers=4 | dropout=0.154 | lr=0.00434 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 13 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=52 | hidden=190 | layers=3 | dropout=0.157 | lr=0.00105 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 14 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=40 | hidden=175 | layers=4 | dropout=0.144 | lr=0.00513 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 15 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=56 | hidden=178 | layers=4 | dropout=0.165 | lr=0.00742 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 16 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=50 | hidden=178 | layers=4 | dropout=0.187 | lr=0.00448 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 17 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=57 | hidden=175 | layers=3 | dropout=0.164 | lr=0.00264 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 18 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=55 | hidden=188 | layers=4 | dropout=0.124 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 19 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=54 | hidden=150 | layers=3 | dropout=0.159 | lr=0.00312 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 20 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=54 | hidden=143 | layers=3 | dropout=0.134 | lr=0.00205 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 21 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=47 | hidden=190 | layers=4 | dropout=0.144 | lr=0.00086 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 22 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=55 | hidden=161 | layers=4 | dropout=0.134 | lr=0.00206 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 23 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=54 | hidden=156 | layers=4 | dropout=0.127 | lr=0.00558 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 24 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=54 | hidden=180 | layers=4 | dropout=0.116 | lr=0.00265 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 25 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=52 | hidden=157 | layers=4 | dropout=0.183 | lr=0.00641 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 26 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=47 | hidden=147 | layers=4 | dropout=0.166 | lr=0.00312 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:01] [INFO]  i:T-29 | ind 27 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=57 | hidden=193 | layers=4 | dropout=0.154 | lr=0.00326 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 28 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=48 | hidden=170 | layers=3 | dropout=0.147 | lr=0.00531 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 29 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=54 | hidden=218 | layers=4 | dropout=0.148 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 30 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=47 | hidden=175 | layers=4 | dropout=0.125 | lr=0.00169 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 31 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=46 | hidden=145 | layers=4 | dropout=0.169 | lr=0.00331 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 32 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=50 | hidden=158 | layers=4 | dropout=0.130 | lr=0.00378 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 33 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=50 | hidden=155 | layers=4 | dropout=0.189 | lr=0.00333 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:16:02] [INFO]  i:T-29 | ind 34 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=50 | hidden=180 | layers=4 | dropout=0.136 | lr=0.00152 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:23:57] [INFO]  i:T-29 | ind 35 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=56 | hidden=184 | layers=4 | dropout=0.159 | lr=0.00394 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:24:11] [INFO]  i:T-29 | ind 36 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=56 | hidden=184 | layers=4 | dropout=0.169 | lr=0.00382 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:26:47] [INFO]  i:T-29 | ind 37 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=49 | hidden=179 | layers=4 | dropout=0.140 | lr=0.00305 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:27:47] [INFO]  i:T-29 | ind 38 (W) | wavelet=db8 | level=5 | mode=zero | look_back=53 | hidden=177 | layers=4 | dropout=0.149 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:28:04] [INFO]  i:T-29 | ind 39 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=49 | hidden=145 | layers=4 | dropout=0.176 | lr=0.00124 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:38] [OPT.GWO] [INFO] 
[ITER 30] α=0.055763 β=0.055889 δ=0.056467 | a=0.816 | Duration: 2142.4s
[2026-06-05 06:51:38] [OPT.GWO] [INFO] 
============================================================
[2026-06-05 06:51:38] [OPT.GWO] [INFO] GWO ITERATION 31/50
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 0 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=49 | hidden=195 | layers=4 | dropout=0.122 | lr=0.00185 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 1 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=56 | hidden=184 | layers=4 | dropout=0.150 | lr=0.00208 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 2 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=51 | hidden=164 | layers=4 | dropout=0.126 | lr=0.00294 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 3 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=48 | hidden=169 | layers=4 | dropout=0.185 | lr=0.00274 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 4 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=42 | hidden=155 | layers=4 | dropout=0.150 | lr=0.00427 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 5 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=52 | hidden=186 | layers=4 | dropout=0.143 | lr=0.00475 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:43] [INFO]  i:T-30 | ind 6 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=50 | hidden=149 | layers=4 | dropout=0.168 | lr=0.00113 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 7 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=59 | hidden=155 | layers=4 | dropout=0.141 | lr=0.00582 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 8 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=62 | hidden=192 | layers=4 | dropout=0.141 | lr=0.00199 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 9 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=53 | hidden=187 | layers=4 | dropout=0.161 | lr=0.00312 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 10 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=41 | hidden=190 | layers=4 | dropout=0.134 | lr=0.00165 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 11 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=55 | hidden=227 | layers=4 | dropout=0.092 | lr=0.00412 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 12 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=52 | hidden=132 | layers=4 | dropout=0.136 | lr=0.00268 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 13 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=47 | hidden=194 | layers=4 | dropout=0.140 | lr=0.00253 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 14 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=53 | hidden=197 | layers=4 | dropout=0.146 | lr=0.00308 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 15 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=53 | hidden=165 | layers=4 | dropout=0.131 | lr=0.00516 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 16 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=52 | hidden=176 | layers=4 | dropout=0.143 | lr=0.00339 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 17 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=54 | hidden=222 | layers=4 | dropout=0.242 | lr=0.00190 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 18 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=56 | hidden=190 | layers=4 | dropout=0.181 | lr=0.00325 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 19 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=52 | hidden=159 | layers=4 | dropout=0.149 | lr=0.00195 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 20 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=58 | hidden=162 | layers=3 | dropout=0.189 | lr=0.00188 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 21 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=59 | hidden=198 | layers=4 | dropout=0.156 | lr=0.00434 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 22 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=52 | hidden=225 | layers=4 | dropout=0.122 | lr=0.00334 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 23 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=51 | hidden=172 | layers=4 | dropout=0.136 | lr=0.00347 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 24 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=52 | hidden=223 | layers=4 | dropout=0.130 | lr=0.00239 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 25 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=55 | hidden=162 | layers=4 | dropout=0.127 | lr=0.00212 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 26 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=49 | hidden=223 | layers=4 | dropout=0.175 | lr=0.00166 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 27 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=55 | hidden=162 | layers=4 | dropout=0.120 | lr=0.00245 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 28 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=59 | hidden=205 | layers=4 | dropout=0.166 | lr=0.00206 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 29 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=54 | hidden=179 | layers=4 | dropout=0.169 | lr=0.00244 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 30 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=54 | hidden=167 | layers=4 | dropout=0.145 | lr=0.00480 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 31 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=54 | hidden=135 | layers=4 | dropout=0.158 | lr=0.00458 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 32 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=47 | hidden=172 | layers=4 | dropout=0.157 | lr=0.00348 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 33 (W) | wavelet=db6 | level=4 | mode=periodization | look_back=53 | hidden=186 | layers=4 | dropout=0.098 | lr=0.00224 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:51:44] [INFO]  i:T-30 | ind 34 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=48 | hidden=188 | layers=4 | dropout=0.133 | lr=0.00156 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 06:59:38] [INFO]  i:T-30 | ind 35 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=62 | hidden=203 | layers=4 | dropout=0.147 | lr=0.00236 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:00:23] [INFO]  i:T-30 | ind 36 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=48 | hidden=167 | layers=4 | dropout=0.157 | lr=0.00478 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:04:02] [INFO]  i:T-30 | ind 37 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=59 | hidden=217 | layers=4 | dropout=0.136 | lr=0.00283 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:04:13] [INFO]  i:T-30 | ind 38 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=52 | hidden=181 | layers=4 | dropout=0.147 | lr=0.00161 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:04:39] [INFO]  i:T-30 | ind 39 (W) | wavelet=db7 | level=5 | mode=zero | look_back=59 | hidden=200 | layers=4 | dropout=0.159 | lr=0.00632 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:17] [OPT.GWO] [INFO] 
[ITER 31] α=0.055763 β=0.055889 δ=0.056467 | a=0.776 | Duration: 2559.3s
[2026-06-05 07:34:17] [OPT.GWO] [INFO] 
============================================================
[2026-06-05 07:34:17] [OPT.GWO] [INFO] GWO ITERATION 32/50
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 0 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=59 | hidden=180 | layers=3 | dropout=0.136 | lr=0.00510 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 1 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=57 | hidden=197 | layers=4 | dropout=0.160 | lr=0.00226 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 2 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=55 | hidden=128 | layers=4 | dropout=0.140 | lr=0.00363 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 3 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=53 | hidden=164 | layers=4 | dropout=0.161 | lr=0.00364 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 4 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=49 | hidden=170 | layers=4 | dropout=0.119 | lr=0.00189 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 6 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=56 | hidden=167 | layers=4 | dropout=0.137 | lr=0.00305 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 5 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=60 | hidden=178 | layers=4 | dropout=0.136 | lr=0.00188 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 7 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=46 | hidden=189 | layers=4 | dropout=0.145 | lr=0.00461 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 9 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=59 | hidden=175 | layers=3 | dropout=0.109 | lr=0.00601 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 8 (W) | wavelet=db6 | level=4 | mode=periodization | look_back=52 | hidden=217 | layers=4 | dropout=0.132 | lr=0.00076 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 11 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=52 | hidden=222 | layers=4 | dropout=0.191 | lr=0.00302 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 10 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=51 | hidden=179 | layers=4 | dropout=0.125 | lr=0.00329 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 12 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=48 | hidden=197 | layers=3 | dropout=0.151 | lr=0.00259 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 14 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=51 | hidden=201 | layers=4 | dropout=0.118 | lr=0.00108 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 13 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=52 | hidden=177 | layers=4 | dropout=0.146 | lr=0.00467 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 15 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=54 | hidden=202 | layers=4 | dropout=0.144 | lr=0.00261 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 16 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=57 | hidden=152 | layers=4 | dropout=0.142 | lr=0.00424 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 17 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=57 | hidden=169 | layers=4 | dropout=0.098 | lr=0.00362 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 18 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=55 | hidden=179 | layers=4 | dropout=0.175 | lr=0.00226 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 19 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=58 | hidden=175 | layers=4 | dropout=0.132 | lr=0.00246 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 20 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=44 | hidden=188 | layers=4 | dropout=0.156 | lr=0.00499 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 21 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=60 | hidden=180 | layers=4 | dropout=0.133 | lr=0.00285 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 22 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=50 | hidden=230 | layers=4 | dropout=0.112 | lr=0.00382 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 23 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=56 | hidden=199 | layers=4 | dropout=0.139 | lr=0.00630 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 24 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=54 | hidden=203 | layers=4 | dropout=0.145 | lr=0.00300 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 25 (W) | wavelet=db8 | level=6 | mode=periodization | look_back=48 | hidden=182 | layers=4 | dropout=0.168 | lr=0.00253 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 26 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=50 | hidden=183 | layers=4 | dropout=0.093 | lr=0.00307 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 27 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=50 | hidden=188 | layers=4 | dropout=0.153 | lr=0.00366 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 28 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=46 | hidden=187 | layers=4 | dropout=0.148 | lr=0.00363 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 29 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=46 | hidden=206 | layers=4 | dropout=0.159 | lr=0.00680 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 30 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=49 | hidden=189 | layers=4 | dropout=0.167 | lr=0.00329 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-05 07:34:27] [INFO]  i:T-31 | ind 31 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=52 | hidden=199 | layers=4 | dropout=0.159 | lr=0.00184 | batch=32 | ablation[dwt=True, bi=True]
